# Market/curve.csv
# Mon Nov 16 14:33:49 2020
# Market_1
# market_id,timestamp,sort_index,bidder_name,bid_quantity,bid_price
# supply curve at 2012-04-08 00:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
184,2012-04-11 20:00:00 UTC,   0,Market_1,1200.000,0.113837
# demand curve at 2012-04-11 20:00:00 UTC: 30.477016 total and 30.477016 unresponsive
184,2012-04-11 20:00:00 UTC,   0,HVMV_Sub,-30.477,9999.000000
# marginal quantity of 30.477016 kW (0.025398 %)
# curve cleared 30.477016 at $0.113837 with marginal_seller type
# supply curve at 2012-04-11 20:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
185,2012-04-11 20:30:00 UTC,   0,Market_1,1200.000,0.111143
# demand curve at 2012-04-11 20:30:00 UTC: 31.272152 total and 31.272152 unresponsive
185,2012-04-11 20:30:00 UTC,   0,HVMV_Sub,-31.272,9999.000000
# marginal quantity of 31.272152 kW (0.026060 %)
# curve cleared 31.272152 at $0.111143 with marginal_seller type
# supply curve at 2012-04-11 21:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
186,2012-04-11 21:00:00 UTC,   0,Market_1,1200.000,0.111143
# demand curve at 2012-04-11 21:00:00 UTC: 36.315114 total and 36.315114 unresponsive
186,2012-04-11 21:00:00 UTC,   0,HVMV_Sub,-36.315,9999.000000
# marginal quantity of 36.315114 kW (0.030263 %)
# curve cleared 36.315114 at $0.111143 with marginal_seller type
# supply curve at 2012-04-11 21:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
187,2012-04-11 21:30:00 UTC,   0,Market_1,1200.000,0.130336
# demand curve at 2012-04-11 21:30:00 UTC: 29.796606 total and 29.796606 unresponsive
187,2012-04-11 21:30:00 UTC,   0,HVMV_Sub,-29.797,9999.000000
# marginal quantity of 29.796606 kW (0.024831 %)
# curve cleared 29.796606 at $0.130336 with marginal_seller type
# supply curve at 2012-04-11 22:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
188,2012-04-11 22:00:00 UTC,   0,Market_1,1200.000,0.130336
# demand curve at 2012-04-11 22:00:00 UTC: 29.425539 total and 29.425539 unresponsive
188,2012-04-11 22:00:00 UTC,   0,HVMV_Sub,-29.426,9999.000000
# marginal quantity of 29.425539 kW (0.024521 %)
# curve cleared 29.425539 at $0.130336 with marginal_seller type
# supply curve at 2012-04-11 22:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
189,2012-04-11 22:30:00 UTC,   0,Market_1,1200.000,0.100368
# demand curve at 2012-04-11 22:30:00 UTC: 25.123113 total and 25.123113 unresponsive
189,2012-04-11 22:30:00 UTC,   0,HVMV_Sub,-25.123,9999.000000
# marginal quantity of 25.123113 kW (0.020936 %)
# curve cleared 25.123113 at $0.100368 with marginal_seller type
# supply curve at 2012-04-11 23:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
190,2012-04-11 23:00:00 UTC,   0,Market_1,1200.000,0.100368
# demand curve at 2012-04-11 23:00:00 UTC: 23.228802 total and 23.228802 unresponsive
190,2012-04-11 23:00:00 UTC,   0,HVMV_Sub,-23.229,9999.000000
# marginal quantity of 23.228802 kW (0.019357 %)
# curve cleared 23.228802 at $0.100368 with marginal_seller type
# supply curve at 2012-04-11 23:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
191,2012-04-11 23:30:00 UTC,   0,Market_1,1200.000,0.066133
# demand curve at 2012-04-11 23:30:00 UTC: 20.373199 total and 20.373199 unresponsive
191,2012-04-11 23:30:00 UTC,   0,HVMV_Sub,-20.373,9999.000000
# marginal quantity of 20.373199 kW (0.016978 %)
# curve cleared 20.373199 at $0.066133 with marginal_seller type
# supply curve at 2012-04-12 00:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
192,2012-04-12 00:00:00 UTC,   0,Market_1,1200.000,0.066133
# demand curve at 2012-04-12 00:00:00 UTC: 19.186896 total and 19.186896 unresponsive
192,2012-04-12 00:00:00 UTC,   0,HVMV_Sub,-19.187,9999.000000
# marginal quantity of 19.186896 kW (0.015989 %)
# curve cleared 19.186896 at $0.066133 with marginal_seller type
# supply curve at 2012-04-12 00:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
193,2012-04-12 00:30:00 UTC,   0,Market_1,1200.000,0.073011
# demand curve at 2012-04-12 00:30:00 UTC: 17.842182 total and 17.842182 unresponsive
193,2012-04-12 00:30:00 UTC,   0,HVMV_Sub,-17.842,9999.000000
# marginal quantity of 17.842182 kW (0.014868 %)
# curve cleared 17.842182 at $0.073011 with marginal_seller type
# supply curve at 2012-04-12 01:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
194,2012-04-12 01:00:00 UTC,   0,Market_1,1200.000,0.073011
# demand curve at 2012-04-12 01:00:00 UTC: 24.975399 total and 24.975399 unresponsive
194,2012-04-12 01:00:00 UTC,   0,HVMV_Sub,-24.975,9999.000000
# marginal quantity of 24.975399 kW (0.020813 %)
# curve cleared 24.975399 at $0.073011 with marginal_seller type
# supply curve at 2012-04-12 01:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
195,2012-04-12 01:30:00 UTC,   0,Market_1,1200.000,0.058601
# demand curve at 2012-04-12 01:30:00 UTC: 20.627146 total and 20.627146 unresponsive
195,2012-04-12 01:30:00 UTC,   0,HVMV_Sub,-20.627,9999.000000
# marginal quantity of 20.627146 kW (0.017189 %)
# curve cleared 20.627146 at $0.058601 with marginal_seller type
# supply curve at 2012-04-12 02:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
196,2012-04-12 02:00:00 UTC,   0,Market_1,1200.000,0.058601
# demand curve at 2012-04-12 02:00:00 UTC: 18.022143 total and 18.022143 unresponsive
196,2012-04-12 02:00:00 UTC,   0,HVMV_Sub,-18.022,9999.000000
# marginal quantity of 18.022143 kW (0.015018 %)
# curve cleared 18.022143 at $0.058601 with marginal_seller type
# supply curve at 2012-04-12 02:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
197,2012-04-12 02:30:00 UTC,   0,Market_1,1200.000,0.056804
# demand curve at 2012-04-12 02:30:00 UTC: 17.987872 total and 17.987872 unresponsive
197,2012-04-12 02:30:00 UTC,   0,HVMV_Sub,-17.988,9999.000000
# marginal quantity of 17.987872 kW (0.014990 %)
# curve cleared 17.987872 at $0.056804 with marginal_seller type
# supply curve at 2012-04-12 03:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
198,2012-04-12 03:00:00 UTC,   0,Market_1,1200.000,0.056804
# demand curve at 2012-04-12 03:00:00 UTC: 17.030227 total and 17.030227 unresponsive
198,2012-04-12 03:00:00 UTC,   0,HVMV_Sub,-17.030,9999.000000
# marginal quantity of 17.030227 kW (0.014192 %)
# curve cleared 17.030227 at $0.056804 with marginal_seller type
# supply curve at 2012-04-12 03:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
199,2012-04-12 03:30:00 UTC,   0,Market_1,1200.000,0.056595
# demand curve at 2012-04-12 03:30:00 UTC: 14.676869 total and 14.676869 unresponsive
199,2012-04-12 03:30:00 UTC,   0,HVMV_Sub,-14.677,9999.000000
# marginal quantity of 14.676869 kW (0.012231 %)
# curve cleared 14.676869 at $0.056595 with marginal_seller type
# supply curve at 2012-04-12 04:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
200,2012-04-12 04:00:00 UTC,   0,Market_1,1200.000,0.056595
# demand curve at 2012-04-12 04:00:00 UTC: 12.501959 total and 12.501959 unresponsive
200,2012-04-12 04:00:00 UTC,   0,HVMV_Sub,-12.502,9999.000000
# marginal quantity of 12.501959 kW (0.010418 %)
# curve cleared 12.501959 at $0.056595 with marginal_seller type
# supply curve at 2012-04-12 04:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
201,2012-04-12 04:30:00 UTC,   0,Market_1,1200.000,0.058655
# demand curve at 2012-04-12 04:30:00 UTC: 13.072314 total and 13.072314 unresponsive
201,2012-04-12 04:30:00 UTC,   0,HVMV_Sub,-13.072,9999.000000
# marginal quantity of 13.072314 kW (0.010894 %)
# curve cleared 13.072314 at $0.058655 with marginal_seller type
# supply curve at 2012-04-12 05:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
202,2012-04-12 05:00:00 UTC,   0,Market_1,1200.000,0.058655
# demand curve at 2012-04-12 05:00:00 UTC: 12.998568 total and 12.998568 unresponsive
202,2012-04-12 05:00:00 UTC,   0,HVMV_Sub,-12.999,9999.000000
# marginal quantity of 12.998568 kW (0.010832 %)
# curve cleared 12.998568 at $0.058655 with marginal_seller type
# supply curve at 2012-04-12 05:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
203,2012-04-12 05:30:00 UTC,   0,Market_1,1200.000,0.065817
# demand curve at 2012-04-12 05:30:00 UTC: 14.853681 total and 14.853681 unresponsive
203,2012-04-12 05:30:00 UTC,   0,HVMV_Sub,-14.854,9999.000000
# marginal quantity of 14.853681 kW (0.012378 %)
# curve cleared 14.853681 at $0.065817 with marginal_seller type
# supply curve at 2012-04-12 06:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
204,2012-04-12 06:00:00 UTC,   0,Market_1,1200.000,0.065817
# demand curve at 2012-04-12 06:00:00 UTC: 15.747039 total and 15.747039 unresponsive
204,2012-04-12 06:00:00 UTC,   0,HVMV_Sub,-15.747,9999.000000
# marginal quantity of 15.747039 kW (0.013123 %)
# curve cleared 15.747039 at $0.065817 with marginal_seller type
# supply curve at 2012-04-12 06:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
205,2012-04-12 06:30:00 UTC,   0,Market_1,1200.000,0.073104
# demand curve at 2012-04-12 06:30:00 UTC: 17.898144 total and 17.898144 unresponsive
205,2012-04-12 06:30:00 UTC,   0,HVMV_Sub,-17.898,9999.000000
# marginal quantity of 17.898144 kW (0.014915 %)
# curve cleared 17.898144 at $0.073104 with marginal_seller type
# supply curve at 2012-04-12 07:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
206,2012-04-12 07:00:00 UTC,   0,Market_1,1200.000,0.073104
# demand curve at 2012-04-12 07:00:00 UTC: 20.886792 total and 20.886792 unresponsive
206,2012-04-12 07:00:00 UTC,   0,HVMV_Sub,-20.887,9999.000000
# marginal quantity of 20.886792 kW (0.017406 %)
# curve cleared 20.886792 at $0.073104 with marginal_seller type
# supply curve at 2012-04-12 07:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
207,2012-04-12 07:30:00 UTC,   0,Market_1,1200.000,0.076214
# demand curve at 2012-04-12 07:30:00 UTC: 20.621651 total and 20.621651 unresponsive
207,2012-04-12 07:30:00 UTC,   0,HVMV_Sub,-20.622,9999.000000
# marginal quantity of 20.621651 kW (0.017185 %)
# curve cleared 20.621651 at $0.076214 with marginal_seller type
# supply curve at 2012-04-12 08:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
208,2012-04-12 08:00:00 UTC,   0,Market_1,1200.000,0.076214
# demand curve at 2012-04-12 08:00:00 UTC: 18.929108 total and 18.929108 unresponsive
208,2012-04-12 08:00:00 UTC,   0,HVMV_Sub,-18.929,9999.000000
# marginal quantity of 18.929108 kW (0.015774 %)
# curve cleared 18.929108 at $0.076214 with marginal_seller type
# supply curve at 2012-04-12 08:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
209,2012-04-12 08:30:00 UTC,   0,Market_1,1200.000,0.086292
# demand curve at 2012-04-12 08:30:00 UTC: 22.179668 total and 22.179668 unresponsive
209,2012-04-12 08:30:00 UTC,   0,HVMV_Sub,-22.180,9999.000000
# marginal quantity of 22.179668 kW (0.018483 %)
# curve cleared 22.179668 at $0.086292 with marginal_seller type
# supply curve at 2012-04-12 09:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
210,2012-04-12 09:00:00 UTC,   0,Market_1,1200.000,0.086292
# demand curve at 2012-04-12 09:00:00 UTC: 19.359005 total and 19.359005 unresponsive
210,2012-04-12 09:00:00 UTC,   0,HVMV_Sub,-19.359,9999.000000
# marginal quantity of 19.359005 kW (0.016133 %)
# curve cleared 19.359005 at $0.086292 with marginal_seller type
# supply curve at 2012-04-12 09:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
211,2012-04-12 09:30:00 UTC,   0,Market_1,1200.000,0.089125
# demand curve at 2012-04-12 09:30:00 UTC: 20.354449 total and 20.354449 unresponsive
211,2012-04-12 09:30:00 UTC,   0,HVMV_Sub,-20.354,9999.000000
# marginal quantity of 20.354449 kW (0.016962 %)
# curve cleared 20.354449 at $0.089125 with marginal_seller type
# supply curve at 2012-04-12 10:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
212,2012-04-12 10:00:00 UTC,   0,Market_1,1200.000,0.089125
# demand curve at 2012-04-12 10:00:00 UTC: 20.466858 total and 20.466858 unresponsive
212,2012-04-12 10:00:00 UTC,   0,HVMV_Sub,-20.467,9999.000000
# marginal quantity of 20.466858 kW (0.017056 %)
# curve cleared 20.466858 at $0.089125 with marginal_seller type
# supply curve at 2012-04-12 10:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
213,2012-04-12 10:30:00 UTC,   0,Market_1,1200.000,0.107976
# demand curve at 2012-04-12 10:30:00 UTC: 21.477234 total and 21.477234 unresponsive
213,2012-04-12 10:30:00 UTC,   0,HVMV_Sub,-21.477,9999.000000
# marginal quantity of 21.477234 kW (0.017898 %)
# curve cleared 21.477234 at $0.107976 with marginal_seller type
# supply curve at 2012-04-12 11:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
214,2012-04-12 11:00:00 UTC,   0,Market_1,1200.000,0.107976
# demand curve at 2012-04-12 11:00:00 UTC: 22.867550 total and 22.867550 unresponsive
214,2012-04-12 11:00:00 UTC,   0,HVMV_Sub,-22.868,9999.000000
# marginal quantity of 22.867550 kW (0.019056 %)
# curve cleared 22.867550 at $0.107976 with marginal_seller type
# supply curve at 2012-04-12 11:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
215,2012-04-12 11:30:00 UTC,   0,Market_1,1200.000,0.109824
# demand curve at 2012-04-12 11:30:00 UTC: 23.684166 total and 23.684166 unresponsive
215,2012-04-12 11:30:00 UTC,   0,HVMV_Sub,-23.684,9999.000000
# marginal quantity of 23.684166 kW (0.019737 %)
# curve cleared 23.684166 at $0.109824 with marginal_seller type
# supply curve at 2012-04-12 12:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
216,2012-04-12 12:00:00 UTC,   0,Market_1,1200.000,0.109824
# demand curve at 2012-04-12 12:00:00 UTC: 23.403171 total and 23.403171 unresponsive
216,2012-04-12 12:00:00 UTC,   0,HVMV_Sub,-23.403,9999.000000
# marginal quantity of 23.403171 kW (0.019503 %)
# curve cleared 23.403171 at $0.109824 with marginal_seller type
# supply curve at 2012-04-12 12:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
217,2012-04-12 12:30:00 UTC,   0,Market_1,1200.000,0.101970
# demand curve at 2012-04-12 12:30:00 UTC: 26.599209 total and 26.599209 unresponsive
217,2012-04-12 12:30:00 UTC,   0,HVMV_Sub,-26.599,9999.000000
# marginal quantity of 26.599209 kW (0.022166 %)
# curve cleared 26.599209 at $0.101970 with marginal_seller type
# supply curve at 2012-04-12 13:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
218,2012-04-12 13:00:00 UTC,   0,Market_1,1200.000,0.101970
# demand curve at 2012-04-12 13:00:00 UTC: 24.262026 total and 24.262026 unresponsive
218,2012-04-12 13:00:00 UTC,   0,HVMV_Sub,-24.262,9999.000000
# marginal quantity of 24.262026 kW (0.020218 %)
# curve cleared 24.262026 at $0.101970 with marginal_seller type
# supply curve at 2012-04-12 13:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
219,2012-04-12 13:30:00 UTC,   0,Market_1,1200.000,0.224918
# demand curve at 2012-04-12 13:30:00 UTC: 24.993417 total and 24.993417 unresponsive
219,2012-04-12 13:30:00 UTC,   0,HVMV_Sub,-24.993,9999.000000
# marginal quantity of 24.993417 kW (0.020828 %)
# curve cleared 24.993417 at $0.224918 with marginal_seller type
# supply curve at 2012-04-12 14:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
220,2012-04-12 14:00:00 UTC,   0,Market_1,1200.000,0.224918
# demand curve at 2012-04-12 14:00:00 UTC: 21.994649 total and 21.994649 unresponsive
220,2012-04-12 14:00:00 UTC,   0,HVMV_Sub,-21.995,9999.000000
# marginal quantity of 21.994649 kW (0.018329 %)
# curve cleared 21.994649 at $0.224918 with marginal_seller type
# supply curve at 2012-04-12 14:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
221,2012-04-12 14:30:00 UTC,   0,Market_1,1200.000,0.201628
# demand curve at 2012-04-12 14:30:00 UTC: 21.562823 total and 21.562823 unresponsive
221,2012-04-12 14:30:00 UTC,   0,HVMV_Sub,-21.563,9999.000000
# marginal quantity of 21.562823 kW (0.017969 %)
# curve cleared 21.562823 at $0.201628 with marginal_seller type
# supply curve at 2012-04-12 15:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
222,2012-04-12 15:00:00 UTC,   0,Market_1,1200.000,0.201628
# demand curve at 2012-04-12 15:00:00 UTC: 22.497587 total and 22.497587 unresponsive
222,2012-04-12 15:00:00 UTC,   0,HVMV_Sub,-22.498,9999.000000
# marginal quantity of 22.497587 kW (0.018748 %)
# curve cleared 22.497587 at $0.201628 with marginal_seller type
# supply curve at 2012-04-12 15:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
223,2012-04-12 15:30:00 UTC,   0,Market_1,1200.000,0.119348
# demand curve at 2012-04-12 15:30:00 UTC: 20.203293 total and 20.203293 unresponsive
223,2012-04-12 15:30:00 UTC,   0,HVMV_Sub,-20.203,9999.000000
# marginal quantity of 20.203293 kW (0.016836 %)
# curve cleared 20.203293 at $0.119348 with marginal_seller type
# supply curve at 2012-04-12 16:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
224,2012-04-12 16:00:00 UTC,   0,Market_1,1200.000,0.119348
# demand curve at 2012-04-12 16:00:00 UTC: 22.157389 total and 22.157389 unresponsive
224,2012-04-12 16:00:00 UTC,   0,HVMV_Sub,-22.157,9999.000000
# marginal quantity of 22.157389 kW (0.018464 %)
# curve cleared 22.157389 at $0.119348 with marginal_seller type
# supply curve at 2012-04-12 16:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
225,2012-04-12 16:30:00 UTC,   0,Market_1,1200.000,0.106557
# demand curve at 2012-04-12 16:30:00 UTC: 22.543364 total and 22.543364 unresponsive
225,2012-04-12 16:30:00 UTC,   0,HVMV_Sub,-22.543,9999.000000
# marginal quantity of 22.543364 kW (0.018786 %)
# curve cleared 22.543364 at $0.106557 with marginal_seller type
# supply curve at 2012-04-12 17:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
226,2012-04-12 17:00:00 UTC,   0,Market_1,1200.000,0.106557
# demand curve at 2012-04-12 17:00:00 UTC: 23.439674 total and 23.439674 unresponsive
226,2012-04-12 17:00:00 UTC,   0,HVMV_Sub,-23.440,9999.000000
# marginal quantity of 23.439674 kW (0.019533 %)
# curve cleared 23.439674 at $0.106557 with marginal_seller type
# supply curve at 2012-04-12 17:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
227,2012-04-12 17:30:00 UTC,   0,Market_1,1200.000,0.124341
# demand curve at 2012-04-12 17:30:00 UTC: 27.475088 total and 27.475088 unresponsive
227,2012-04-12 17:30:00 UTC,   0,HVMV_Sub,-27.475,9999.000000
# marginal quantity of 27.475088 kW (0.022896 %)
# curve cleared 27.475088 at $0.124341 with marginal_seller type
# supply curve at 2012-04-12 18:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
228,2012-04-12 18:00:00 UTC,   0,Market_1,1200.000,0.124341
# demand curve at 2012-04-12 18:00:00 UTC: 26.516840 total and 26.516840 unresponsive
228,2012-04-12 18:00:00 UTC,   0,HVMV_Sub,-26.517,9999.000000
# marginal quantity of 26.516840 kW (0.022097 %)
# curve cleared 26.516840 at $0.124341 with marginal_seller type
# supply curve at 2012-04-12 18:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
229,2012-04-12 18:30:00 UTC,   0,Market_1,1200.000,0.106472
# demand curve at 2012-04-12 18:30:00 UTC: 24.111172 total and 24.111172 unresponsive
229,2012-04-12 18:30:00 UTC,   0,HVMV_Sub,-24.111,9999.000000
# marginal quantity of 24.111172 kW (0.020093 %)
# curve cleared 24.111172 at $0.106472 with marginal_seller type
# supply curve at 2012-04-12 19:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
230,2012-04-12 19:00:00 UTC,   0,Market_1,1200.000,0.106472
# demand curve at 2012-04-12 19:00:00 UTC: 28.459718 total and 28.459718 unresponsive
230,2012-04-12 19:00:00 UTC,   0,HVMV_Sub,-28.460,9999.000000
# marginal quantity of 28.459718 kW (0.023716 %)
# curve cleared 28.459718 at $0.106472 with marginal_seller type
# supply curve at 2012-04-12 19:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
231,2012-04-12 19:30:00 UTC,   0,Market_1,1200.000,0.105961
# demand curve at 2012-04-12 19:30:00 UTC: 25.619447 total and 25.619447 unresponsive
231,2012-04-12 19:30:00 UTC,   0,HVMV_Sub,-25.619,9999.000000
# marginal quantity of 25.619447 kW (0.021350 %)
# curve cleared 25.619447 at $0.105961 with marginal_seller type
# supply curve at 2012-04-12 20:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
232,2012-04-12 20:00:00 UTC,   0,Market_1,1200.000,0.105961
# demand curve at 2012-04-12 20:00:00 UTC: 29.595945 total and 29.595945 unresponsive
232,2012-04-12 20:00:00 UTC,   0,HVMV_Sub,-29.596,9999.000000
# marginal quantity of 29.595945 kW (0.024663 %)
# curve cleared 29.595945 at $0.105961 with marginal_seller type
# supply curve at 2012-04-12 20:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
233,2012-04-12 20:30:00 UTC,   0,Market_1,1200.000,0.092907
# demand curve at 2012-04-12 20:30:00 UTC: 29.487643 total and 29.487643 unresponsive
233,2012-04-12 20:30:00 UTC,   0,HVMV_Sub,-29.488,9999.000000
# marginal quantity of 29.487643 kW (0.024573 %)
# curve cleared 29.487643 at $0.092907 with marginal_seller type
# supply curve at 2012-04-12 21:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
234,2012-04-12 21:00:00 UTC,   0,Market_1,1200.000,0.092907
# demand curve at 2012-04-12 21:00:00 UTC: 29.871289 total and 29.871289 unresponsive
234,2012-04-12 21:00:00 UTC,   0,HVMV_Sub,-29.871,9999.000000
# marginal quantity of 29.871289 kW (0.024893 %)
# curve cleared 29.871289 at $0.092907 with marginal_seller type
# supply curve at 2012-04-12 21:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
235,2012-04-12 21:30:00 UTC,   0,Market_1,1200.000,0.085849
# demand curve at 2012-04-12 21:30:00 UTC: 26.931709 total and 26.931709 unresponsive
235,2012-04-12 21:30:00 UTC,   0,HVMV_Sub,-26.932,9999.000000
# marginal quantity of 26.931709 kW (0.022443 %)
# curve cleared 26.931709 at $0.085849 with marginal_seller type
# supply curve at 2012-04-12 22:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
236,2012-04-12 22:00:00 UTC,   0,Market_1,1200.000,0.085849
# demand curve at 2012-04-12 22:00:00 UTC: 28.170072 total and 28.170072 unresponsive
236,2012-04-12 22:00:00 UTC,   0,HVMV_Sub,-28.170,9999.000000
# marginal quantity of 28.170072 kW (0.023475 %)
# curve cleared 28.170072 at $0.085849 with marginal_seller type
# supply curve at 2012-04-12 22:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
237,2012-04-12 22:30:00 UTC,   0,Market_1,1200.000,0.073580
# demand curve at 2012-04-12 22:30:00 UTC: 24.123477 total and 24.123477 unresponsive
237,2012-04-12 22:30:00 UTC,   0,HVMV_Sub,-24.123,9999.000000
# marginal quantity of 24.123477 kW (0.020103 %)
# curve cleared 24.123477 at $0.073580 with marginal_seller type
# supply curve at 2012-04-12 23:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
238,2012-04-12 23:00:00 UTC,   0,Market_1,1200.000,0.073580
# demand curve at 2012-04-12 23:00:00 UTC: 20.358986 total and 20.358986 unresponsive
238,2012-04-12 23:00:00 UTC,   0,HVMV_Sub,-20.359,9999.000000
# marginal quantity of 20.358986 kW (0.016966 %)
# curve cleared 20.358986 at $0.073580 with marginal_seller type
# supply curve at 2012-04-12 23:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
239,2012-04-12 23:30:00 UTC,   0,Market_1,1200.000,0.061504
# demand curve at 2012-04-12 23:30:00 UTC: 17.995094 total and 17.995094 unresponsive
239,2012-04-12 23:30:00 UTC,   0,HVMV_Sub,-17.995,9999.000000
# marginal quantity of 17.995094 kW (0.014996 %)
# curve cleared 17.995094 at $0.061504 with marginal_seller type
# supply curve at 2012-04-13 00:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
240,2012-04-13 00:00:00 UTC,   0,Market_1,1200.000,0.061504
# demand curve at 2012-04-13 00:00:00 UTC: 19.092815 total and 19.092815 unresponsive
240,2012-04-13 00:00:00 UTC,   0,HVMV_Sub,-19.093,9999.000000
# marginal quantity of 19.092815 kW (0.015911 %)
# curve cleared 19.092815 at $0.061504 with marginal_seller type
# supply curve at 2012-04-13 00:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
241,2012-04-13 00:30:00 UTC,   0,Market_1,1200.000,0.062637
# demand curve at 2012-04-13 00:30:00 UTC: 16.476538 total and 16.476538 unresponsive
241,2012-04-13 00:30:00 UTC,   0,HVMV_Sub,-16.477,9999.000000
# marginal quantity of 16.476538 kW (0.013730 %)
# curve cleared 16.476538 at $0.062637 with marginal_seller type
# supply curve at 2012-04-13 01:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
242,2012-04-13 01:00:00 UTC,   0,Market_1,1200.000,0.062637
# demand curve at 2012-04-13 01:00:00 UTC: 25.187409 total and 25.187409 unresponsive
242,2012-04-13 01:00:00 UTC,   0,HVMV_Sub,-25.187,9999.000000
# marginal quantity of 25.187409 kW (0.020990 %)
# curve cleared 25.187409 at $0.062637 with marginal_seller type
# supply curve at 2012-04-13 01:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
243,2012-04-13 01:30:00 UTC,   0,Market_1,1200.000,0.061837
# demand curve at 2012-04-13 01:30:00 UTC: 19.683118 total and 19.683118 unresponsive
243,2012-04-13 01:30:00 UTC,   0,HVMV_Sub,-19.683,9999.000000
# marginal quantity of 19.683118 kW (0.016403 %)
# curve cleared 19.683118 at $0.061837 with marginal_seller type
# supply curve at 2012-04-13 02:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
244,2012-04-13 02:00:00 UTC,   0,Market_1,1200.000,0.061837
# demand curve at 2012-04-13 02:00:00 UTC: 19.262988 total and 19.262988 unresponsive
244,2012-04-13 02:00:00 UTC,   0,HVMV_Sub,-19.263,9999.000000
# marginal quantity of 19.262988 kW (0.016052 %)
# curve cleared 19.262988 at $0.061837 with marginal_seller type
# supply curve at 2012-04-13 02:30:00 UTC: 1200.000000 total and 0.000000 unresponsive
245,2012-04-13 02:30:00 UTC,   0,Market_1,1200.000,0.060193
# demand curve at 2012-04-13 02:30:00 UTC: 19.677268 total and 19.677268 unresponsive
245,2012-04-13 02:30:00 UTC,   0,HVMV_Sub,-19.677,9999.000000
# marginal quantity of 19.677268 kW (0.016398 %)
# curve cleared 19.677268 at $0.060193 with marginal_seller type
# supply curve at 2012-04-13 03:00:00 UTC: 1200.000000 total and 0.000000 unresponsive
246,2012-04-13 03:00:00 UTC,   0,Market_1,1200.000,0.060193
# demand curve at 2012-04-13 03:00:00 UTC: 17.790570 total and 17.790570 unresponsive
246,2012-04-13 03:00:00 UTC,   0,HVMV_Sub,-17.791,9999.000000
# marginal quantity of 17.790570 kW (0.014825 %)
# curve cleared 17.790570 at $0.060193 with marginal_seller type
