# Market/log_file.csv
# Mon Nov 16 14:33:49 2020
# Market_1
# market_id,timestamp,bidder_name,bid_price,bid_quantity,bid_state
176,2012-04-11 16:00:00 UTC,HVMV_Sub,9999.000000,-24.829302,on
176,2012-04-11 16:00:00 UTC,Market_1,0.143423,1200.000000,on
177,2012-04-11 16:30:00 UTC,HVMV_Sub,9999.000000,-25.029230,on
177,2012-04-11 16:30:00 UTC,Market_1,0.084226,1200.000000,on
178,2012-04-11 17:00:00 UTC,HVMV_Sub,9999.000000,-24.388847,on
178,2012-04-11 17:00:00 UTC,Market_1,0.084226,1200.000000,on
179,2012-04-11 17:30:00 UTC,HVMV_Sub,9999.000000,-22.665089,on
179,2012-04-11 17:30:00 UTC,Market_1,0.128625,1200.000000,on
180,2012-04-11 18:00:00 UTC,HVMV_Sub,9999.000000,-27.437550,on
180,2012-04-11 18:00:00 UTC,Market_1,0.128625,1200.000000,on
181,2012-04-11 18:30:00 UTC,HVMV_Sub,9999.000000,-25.192406,on
181,2012-04-11 18:30:00 UTC,Market_1,0.131868,1200.000000,on
182,2012-04-11 19:00:00 UTC,HVMV_Sub,9999.000000,-26.871552,on
182,2012-04-11 19:00:00 UTC,Market_1,0.131868,1200.000000,on
183,2012-04-11 19:30:00 UTC,HVMV_Sub,9999.000000,-29.913809,on
183,2012-04-11 19:30:00 UTC,Market_1,0.113837,1200.000000,on
184,2012-04-11 20:00:00 UTC,HVMV_Sub,9999.000000,-30.477016,on
184,2012-04-11 20:00:00 UTC,Market_1,0.113837,1200.000000,on
185,2012-04-11 20:30:00 UTC,HVMV_Sub,9999.000000,-31.272152,on
185,2012-04-11 20:30:00 UTC,Market_1,0.111143,1200.000000,on
186,2012-04-11 21:00:00 UTC,HVMV_Sub,9999.000000,-36.315114,on
186,2012-04-11 21:00:00 UTC,Market_1,0.111143,1200.000000,on
187,2012-04-11 21:30:00 UTC,HVMV_Sub,9999.000000,-29.796606,on
187,2012-04-11 21:30:00 UTC,Market_1,0.130336,1200.000000,on
188,2012-04-11 22:00:00 UTC,HVMV_Sub,9999.000000,-29.425539,on
188,2012-04-11 22:00:00 UTC,Market_1,0.130336,1200.000000,on
189,2012-04-11 22:30:00 UTC,HVMV_Sub,9999.000000,-25.123113,on
189,2012-04-11 22:30:00 UTC,Market_1,0.100368,1200.000000,on
190,2012-04-11 23:00:00 UTC,HVMV_Sub,9999.000000,-23.228802,on
190,2012-04-11 23:00:00 UTC,Market_1,0.100368,1200.000000,on
191,2012-04-11 23:30:00 UTC,HVMV_Sub,9999.000000,-20.373199,on
191,2012-04-11 23:30:00 UTC,Market_1,0.066133,1200.000000,on
192,2012-04-12 00:00:00 UTC,HVMV_Sub,9999.000000,-19.186896,on
192,2012-04-12 00:00:00 UTC,Market_1,0.066133,1200.000000,on
193,2012-04-12 00:30:00 UTC,HVMV_Sub,9999.000000,-17.842182,on
193,2012-04-12 00:30:00 UTC,Market_1,0.073011,1200.000000,on
194,2012-04-12 01:00:00 UTC,HVMV_Sub,9999.000000,-24.975399,on
194,2012-04-12 01:00:00 UTC,Market_1,0.073011,1200.000000,on
195,2012-04-12 01:30:00 UTC,HVMV_Sub,9999.000000,-20.627146,on
195,2012-04-12 01:30:00 UTC,Market_1,0.058601,1200.000000,on
196,2012-04-12 02:00:00 UTC,HVMV_Sub,9999.000000,-18.022143,on
196,2012-04-12 02:00:00 UTC,Market_1,0.058601,1200.000000,on
197,2012-04-12 02:30:00 UTC,HVMV_Sub,9999.000000,-17.987872,on
197,2012-04-12 02:30:00 UTC,Market_1,0.056804,1200.000000,on
198,2012-04-12 03:00:00 UTC,HVMV_Sub,9999.000000,-17.030227,on
198,2012-04-12 03:00:00 UTC,Market_1,0.056804,1200.000000,on
199,2012-04-12 03:30:00 UTC,HVMV_Sub,9999.000000,-14.676869,on
199,2012-04-12 03:30:00 UTC,Market_1,0.056595,1200.000000,on
200,2012-04-12 04:00:00 UTC,HVMV_Sub,9999.000000,-12.501959,on
200,2012-04-12 04:00:00 UTC,Market_1,0.056595,1200.000000,on
201,2012-04-12 04:30:00 UTC,HVMV_Sub,9999.000000,-13.072314,on
201,2012-04-12 04:30:00 UTC,Market_1,0.058655,1200.000000,on
202,2012-04-12 05:00:00 UTC,HVMV_Sub,9999.000000,-12.998568,on
202,2012-04-12 05:00:00 UTC,Market_1,0.058655,1200.000000,on
203,2012-04-12 05:30:00 UTC,HVMV_Sub,9999.000000,-14.853681,on
203,2012-04-12 05:30:00 UTC,Market_1,0.065817,1200.000000,on
204,2012-04-12 06:00:00 UTC,HVMV_Sub,9999.000000,-15.747039,on
204,2012-04-12 06:00:00 UTC,Market_1,0.065817,1200.000000,on
205,2012-04-12 06:30:00 UTC,HVMV_Sub,9999.000000,-17.898144,on
205,2012-04-12 06:30:00 UTC,Market_1,0.073104,1200.000000,on
206,2012-04-12 07:00:00 UTC,HVMV_Sub,9999.000000,-20.886792,on
206,2012-04-12 07:00:00 UTC,Market_1,0.073104,1200.000000,on
207,2012-04-12 07:30:00 UTC,HVMV_Sub,9999.000000,-20.621651,on
207,2012-04-12 07:30:00 UTC,Market_1,0.076214,1200.000000,on
208,2012-04-12 08:00:00 UTC,HVMV_Sub,9999.000000,-18.929108,on
208,2012-04-12 08:00:00 UTC,Market_1,0.076214,1200.000000,on
209,2012-04-12 08:30:00 UTC,HVMV_Sub,9999.000000,-22.179668,on
209,2012-04-12 08:30:00 UTC,Market_1,0.086292,1200.000000,on
210,2012-04-12 09:00:00 UTC,HVMV_Sub,9999.000000,-19.359005,on
210,2012-04-12 09:00:00 UTC,Market_1,0.086292,1200.000000,on
211,2012-04-12 09:30:00 UTC,HVMV_Sub,9999.000000,-20.354449,on
211,2012-04-12 09:30:00 UTC,Market_1,0.089125,1200.000000,on
212,2012-04-12 10:00:00 UTC,HVMV_Sub,9999.000000,-20.466858,on
212,2012-04-12 10:00:00 UTC,Market_1,0.089125,1200.000000,on
213,2012-04-12 10:30:00 UTC,HVMV_Sub,9999.000000,-21.477234,on
213,2012-04-12 10:30:00 UTC,Market_1,0.107976,1200.000000,on
214,2012-04-12 11:00:00 UTC,HVMV_Sub,9999.000000,-22.867550,on
214,2012-04-12 11:00:00 UTC,Market_1,0.107976,1200.000000,on
215,2012-04-12 11:30:00 UTC,HVMV_Sub,9999.000000,-23.684166,on
215,2012-04-12 11:30:00 UTC,Market_1,0.109824,1200.000000,on
216,2012-04-12 12:00:00 UTC,HVMV_Sub,9999.000000,-23.403171,on
216,2012-04-12 12:00:00 UTC,Market_1,0.109824,1200.000000,on
217,2012-04-12 12:30:00 UTC,HVMV_Sub,9999.000000,-26.599209,on
217,2012-04-12 12:30:00 UTC,Market_1,0.101970,1200.000000,on
218,2012-04-12 13:00:00 UTC,HVMV_Sub,9999.000000,-24.262026,on
218,2012-04-12 13:00:00 UTC,Market_1,0.101970,1200.000000,on
219,2012-04-12 13:30:00 UTC,HVMV_Sub,9999.000000,-24.993417,on
219,2012-04-12 13:30:00 UTC,Market_1,0.224918,1200.000000,on
220,2012-04-12 14:00:00 UTC,HVMV_Sub,9999.000000,-21.994649,on
220,2012-04-12 14:00:00 UTC,Market_1,0.224918,1200.000000,on
221,2012-04-12 14:30:00 UTC,HVMV_Sub,9999.000000,-21.562823,on
221,2012-04-12 14:30:00 UTC,Market_1,0.201628,1200.000000,on
222,2012-04-12 15:00:00 UTC,HVMV_Sub,9999.000000,-22.497587,on
222,2012-04-12 15:00:00 UTC,Market_1,0.201628,1200.000000,on
223,2012-04-12 15:30:00 UTC,HVMV_Sub,9999.000000,-20.203293,on
223,2012-04-12 15:30:00 UTC,Market_1,0.119348,1200.000000,on
224,2012-04-12 16:00:00 UTC,HVMV_Sub,9999.000000,-22.157389,on
224,2012-04-12 16:00:00 UTC,Market_1,0.119348,1200.000000,on
225,2012-04-12 16:30:00 UTC,HVMV_Sub,9999.000000,-22.543364,on
225,2012-04-12 16:30:00 UTC,Market_1,0.106557,1200.000000,on
226,2012-04-12 17:00:00 UTC,HVMV_Sub,9999.000000,-23.439674,on
226,2012-04-12 17:00:00 UTC,Market_1,0.106557,1200.000000,on
227,2012-04-12 17:30:00 UTC,HVMV_Sub,9999.000000,-27.475088,on
227,2012-04-12 17:30:00 UTC,Market_1,0.124341,1200.000000,on
228,2012-04-12 18:00:00 UTC,HVMV_Sub,9999.000000,-26.516840,on
228,2012-04-12 18:00:00 UTC,Market_1,0.124341,1200.000000,on
229,2012-04-12 18:30:00 UTC,HVMV_Sub,9999.000000,-24.111172,on
229,2012-04-12 18:30:00 UTC,Market_1,0.106472,1200.000000,on
230,2012-04-12 19:00:00 UTC,HVMV_Sub,9999.000000,-28.459718,on
230,2012-04-12 19:00:00 UTC,Market_1,0.106472,1200.000000,on
231,2012-04-12 19:30:00 UTC,HVMV_Sub,9999.000000,-25.619447,on
231,2012-04-12 19:30:00 UTC,Market_1,0.105961,1200.000000,on
232,2012-04-12 20:00:00 UTC,HVMV_Sub,9999.000000,-29.595945,on
232,2012-04-12 20:00:00 UTC,Market_1,0.105961,1200.000000,on
233,2012-04-12 20:30:00 UTC,HVMV_Sub,9999.000000,-29.487643,on
233,2012-04-12 20:30:00 UTC,Market_1,0.092907,1200.000000,on
234,2012-04-12 21:00:00 UTC,HVMV_Sub,9999.000000,-29.871289,on
234,2012-04-12 21:00:00 UTC,Market_1,0.092907,1200.000000,on
235,2012-04-12 21:30:00 UTC,HVMV_Sub,9999.000000,-26.931709,on
235,2012-04-12 21:30:00 UTC,Market_1,0.085849,1200.000000,on
236,2012-04-12 22:00:00 UTC,HVMV_Sub,9999.000000,-28.170072,on
236,2012-04-12 22:00:00 UTC,Market_1,0.085849,1200.000000,on
237,2012-04-12 22:30:00 UTC,HVMV_Sub,9999.000000,-24.123477,on
237,2012-04-12 22:30:00 UTC,Market_1,0.073580,1200.000000,on
238,2012-04-12 23:00:00 UTC,HVMV_Sub,9999.000000,-20.358986,on
238,2012-04-12 23:00:00 UTC,Market_1,0.073580,1200.000000,on
239,2012-04-12 23:30:00 UTC,HVMV_Sub,9999.000000,-17.995094,on
239,2012-04-12 23:30:00 UTC,Market_1,0.061504,1200.000000,on
240,2012-04-13 00:00:00 UTC,HVMV_Sub,9999.000000,-19.092815,on
240,2012-04-13 00:00:00 UTC,Market_1,0.061504,1200.000000,on
241,2012-04-13 00:30:00 UTC,HVMV_Sub,9999.000000,-16.476538,on
241,2012-04-13 00:30:00 UTC,Market_1,0.062637,1200.000000,on
242,2012-04-13 01:00:00 UTC,HVMV_Sub,9999.000000,-25.187409,on
242,2012-04-13 01:00:00 UTC,Market_1,0.062637,1200.000000,on
243,2012-04-13 01:30:00 UTC,HVMV_Sub,9999.000000,-19.683118,on
243,2012-04-13 01:30:00 UTC,Market_1,0.061837,1200.000000,on
244,2012-04-13 02:00:00 UTC,HVMV_Sub,9999.000000,-19.262988,on
244,2012-04-13 02:00:00 UTC,Market_1,0.061837,1200.000000,on
245,2012-04-13 02:30:00 UTC,HVMV_Sub,9999.000000,-19.677268,on
245,2012-04-13 02:30:00 UTC,Market_1,0.060193,1200.000000,on
246,2012-04-13 03:00:00 UTC,HVMV_Sub,9999.000000,-17.790570,on
246,2012-04-13 03:00:00 UTC,Market_1,0.060193,1200.000000,on
247,2012-04-13 03:30:00 UTC,HVMV_Sub,9999.000000,-16.712251,on
247,2012-04-13 03:30:00 UTC,Market_1,0.061792,1200.000000,on
248,2012-04-13 04:00:00 UTC,HVMV_Sub,9999.000000,-12.784322,on
248,2012-04-13 04:00:00 UTC,Market_1,0.061792,1200.000000,on
249,2012-04-13 04:30:00 UTC,HVMV_Sub,9999.000000,-12.891763,on
249,2012-04-13 04:30:00 UTC,Market_1,0.060300,1200.000000,on
250,2012-04-13 05:00:00 UTC,HVMV_Sub,9999.000000,-13.919664,on
250,2012-04-13 05:00:00 UTC,Market_1,0.060300,1200.000000,on
251,2012-04-13 05:30:00 UTC,HVMV_Sub,9999.000000,-13.594139,on
251,2012-04-13 05:30:00 UTC,Market_1,0.061770,1200.000000,on
252,2012-04-13 06:00:00 UTC,HVMV_Sub,9999.000000,-17.173350,on
252,2012-04-13 06:00:00 UTC,Market_1,0.061770,1200.000000,on
253,2012-04-13 06:30:00 UTC,HVMV_Sub,9999.000000,-18.052701,on
253,2012-04-13 06:30:00 UTC,Market_1,0.062793,1200.000000,on
254,2012-04-13 07:00:00 UTC,HVMV_Sub,9999.000000,-21.958950,on
254,2012-04-13 07:00:00 UTC,Market_1,0.062793,1200.000000,on
255,2012-04-13 07:30:00 UTC,HVMV_Sub,9999.000000,-25.334884,on
255,2012-04-13 07:30:00 UTC,Market_1,0.064813,1200.000000,on
256,2012-04-13 08:00:00 UTC,HVMV_Sub,9999.000000,-22.501391,on
256,2012-04-13 08:00:00 UTC,Market_1,0.064813,1200.000000,on
257,2012-04-13 08:30:00 UTC,HVMV_Sub,9999.000000,-20.909903,on
257,2012-04-13 08:30:00 UTC,Market_1,0.065347,1200.000000,on
258,2012-04-13 09:00:00 UTC,HVMV_Sub,9999.000000,-18.443274,on
258,2012-04-13 09:00:00 UTC,Market_1,0.065347,1200.000000,on
259,2012-04-13 09:30:00 UTC,HVMV_Sub,9999.000000,-24.842821,on
259,2012-04-13 09:30:00 UTC,Market_1,0.069335,1200.000000,on
260,2012-04-13 10:00:00 UTC,HVMV_Sub,9999.000000,-24.638803,on
260,2012-04-13 10:00:00 UTC,Market_1,0.069335,1200.000000,on
261,2012-04-13 10:30:00 UTC,HVMV_Sub,9999.000000,-24.515324,on
261,2012-04-13 10:30:00 UTC,Market_1,0.082859,1200.000000,on
262,2012-04-13 11:00:00 UTC,HVMV_Sub,9999.000000,-24.803220,on
262,2012-04-13 11:00:00 UTC,Market_1,0.082859,1200.000000,on
263,2012-04-13 11:30:00 UTC,HVMV_Sub,9999.000000,-22.589940,on
263,2012-04-13 11:30:00 UTC,Market_1,0.089179,1200.000000,on
264,2012-04-13 12:00:00 UTC,HVMV_Sub,9999.000000,-29.380281,on
264,2012-04-13 12:00:00 UTC,Market_1,0.089179,1200.000000,on
265,2012-04-13 12:30:00 UTC,HVMV_Sub,9999.000000,-28.632830,on
265,2012-04-13 12:30:00 UTC,Market_1,0.102359,1200.000000,on
266,2012-04-13 13:00:00 UTC,HVMV_Sub,9999.000000,-27.083925,on
266,2012-04-13 13:00:00 UTC,Market_1,0.102359,1200.000000,on
267,2012-04-13 13:30:00 UTC,HVMV_Sub,9999.000000,-27.892759,on
267,2012-04-13 13:30:00 UTC,Market_1,0.088353,1200.000000,on
268,2012-04-13 14:00:00 UTC,HVMV_Sub,9999.000000,-23.957011,on
268,2012-04-13 14:00:00 UTC,Market_1,0.088353,1200.000000,on
269,2012-04-13 14:30:00 UTC,HVMV_Sub,9999.000000,-25.004032,on
269,2012-04-13 14:30:00 UTC,Market_1,0.088597,1200.000000,on
270,2012-04-13 15:00:00 UTC,HVMV_Sub,9999.000000,-28.257829,on
270,2012-04-13 15:00:00 UTC,Market_1,0.088597,1200.000000,on
271,2012-04-13 15:30:00 UTC,HVMV_Sub,9999.000000,-22.475554,on
271,2012-04-13 15:30:00 UTC,Market_1,0.092375,1200.000000,on
272,2012-04-13 16:00:00 UTC,HVMV_Sub,9999.000000,-22.642534,on
272,2012-04-13 16:00:00 UTC,Market_1,0.092375,1200.000000,on
273,2012-04-13 16:30:00 UTC,HVMV_Sub,9999.000000,-22.327953,on
273,2012-04-13 16:30:00 UTC,Market_1,0.093634,1200.000000,on
274,2012-04-13 17:00:00 UTC,HVMV_Sub,9999.000000,-25.086919,on
274,2012-04-13 17:00:00 UTC,Market_1,0.093634,1200.000000,on
275,2012-04-13 17:30:00 UTC,HVMV_Sub,9999.000000,-25.649454,on
275,2012-04-13 17:30:00 UTC,Market_1,0.096762,1200.000000,on
276,2012-04-13 18:00:00 UTC,HVMV_Sub,9999.000000,-26.658065,on
276,2012-04-13 18:00:00 UTC,Market_1,0.096762,1200.000000,on
277,2012-04-13 18:30:00 UTC,HVMV_Sub,9999.000000,-23.590534,on
277,2012-04-13 18:30:00 UTC,Market_1,0.085724,1200.000000,on
278,2012-04-13 19:00:00 UTC,HVMV_Sub,9999.000000,-21.460929,on
278,2012-04-13 19:00:00 UTC,Market_1,0.085724,1200.000000,on
279,2012-04-13 19:30:00 UTC,HVMV_Sub,9999.000000,-24.345406,on
279,2012-04-13 19:30:00 UTC,Market_1,0.073536,1200.000000,on
280,2012-04-13 20:00:00 UTC,HVMV_Sub,9999.000000,-25.653425,on
280,2012-04-13 20:00:00 UTC,Market_1,0.073536,1200.000000,on
281,2012-04-13 20:30:00 UTC,HVMV_Sub,9999.000000,-30.626308,on
281,2012-04-13 20:30:00 UTC,Market_1,0.070031,1200.000000,on
282,2012-04-13 21:00:00 UTC,HVMV_Sub,9999.000000,-36.044784,on
282,2012-04-13 21:00:00 UTC,Market_1,0.070031,1200.000000,on
283,2012-04-13 21:30:00 UTC,HVMV_Sub,9999.000000,-30.738025,on
283,2012-04-13 21:30:00 UTC,Market_1,0.068278,1200.000000,on
284,2012-04-13 22:00:00 UTC,HVMV_Sub,9999.000000,-29.357248,on
284,2012-04-13 22:00:00 UTC,Market_1,0.068278,1200.000000,on
285,2012-04-13 22:30:00 UTC,HVMV_Sub,9999.000000,-27.643535,on
285,2012-04-13 22:30:00 UTC,Market_1,0.061720,1200.000000,on
286,2012-04-13 23:00:00 UTC,HVMV_Sub,9999.000000,-23.585774,on
286,2012-04-13 23:00:00 UTC,Market_1,0.061720,1200.000000,on
287,2012-04-13 23:30:00 UTC,HVMV_Sub,9999.000000,-21.436118,on
287,2012-04-13 23:30:00 UTC,Market_1,0.072113,1200.000000,on
288,2012-04-14 00:00:00 UTC,HVMV_Sub,9999.000000,-20.401923,on
288,2012-04-14 00:00:00 UTC,Market_1,0.072113,1200.000000,on
289,2012-04-14 00:30:00 UTC,HVMV_Sub,9999.000000,-19.089968,on
289,2012-04-14 00:30:00 UTC,Market_1,0.062277,1200.000000,on
290,2012-04-14 01:00:00 UTC,HVMV_Sub,9999.000000,-25.802906,on
290,2012-04-14 01:00:00 UTC,Market_1,0.062277,1200.000000,on
291,2012-04-14 01:30:00 UTC,HVMV_Sub,9999.000000,-22.512519,on
291,2012-04-14 01:30:00 UTC,Market_1,0.062907,1200.000000,on
292,2012-04-14 02:00:00 UTC,HVMV_Sub,9999.000000,-19.969346,on
292,2012-04-14 02:00:00 UTC,Market_1,0.062907,1200.000000,on
293,2012-04-14 02:30:00 UTC,HVMV_Sub,9999.000000,-16.387730,on
293,2012-04-14 02:30:00 UTC,Market_1,0.060014,1200.000000,on
294,2012-04-14 03:00:00 UTC,HVMV_Sub,9999.000000,-15.399765,on
294,2012-04-14 03:00:00 UTC,Market_1,0.060014,1200.000000,on
295,2012-04-14 03:30:00 UTC,HVMV_Sub,9999.000000,-16.245452,on
295,2012-04-14 03:30:00 UTC,Market_1,0.053044,1200.000000,on
296,2012-04-14 04:00:00 UTC,HVMV_Sub,9999.000000,-15.458150,on
296,2012-04-14 04:00:00 UTC,Market_1,0.053044,1200.000000,on
297,2012-04-14 04:30:00 UTC,HVMV_Sub,9999.000000,-13.932612,on
297,2012-04-14 04:30:00 UTC,Market_1,0.044904,1200.000000,on
298,2012-04-14 05:00:00 UTC,HVMV_Sub,9999.000000,-13.804008,on
298,2012-04-14 05:00:00 UTC,Market_1,0.044904,1200.000000,on
299,2012-04-14 05:30:00 UTC,HVMV_Sub,9999.000000,-13.561409,on
299,2012-04-14 05:30:00 UTC,Market_1,0.024335,1200.000000,on
300,2012-04-14 06:00:00 UTC,HVMV_Sub,9999.000000,-13.704798,on
300,2012-04-14 06:00:00 UTC,Market_1,0.024335,1200.000000,on
301,2012-04-14 06:30:00 UTC,HVMV_Sub,9999.000000,-15.069260,on
301,2012-04-14 06:30:00 UTC,Market_1,0.048088,1200.000000,on
302,2012-04-14 07:00:00 UTC,HVMV_Sub,9999.000000,-18.187362,on
302,2012-04-14 07:00:00 UTC,Market_1,0.048088,1200.000000,on
303,2012-04-14 07:30:00 UTC,HVMV_Sub,9999.000000,-20.600028,on
303,2012-04-14 07:30:00 UTC,Market_1,0.049783,1200.000000,on
304,2012-04-14 08:00:00 UTC,HVMV_Sub,9999.000000,-17.078597,on
304,2012-04-14 08:00:00 UTC,Market_1,0.049783,1200.000000,on
305,2012-04-14 08:30:00 UTC,HVMV_Sub,9999.000000,-18.027815,on
305,2012-04-14 08:30:00 UTC,Market_1,0.063937,1200.000000,on
306,2012-04-14 09:00:00 UTC,HVMV_Sub,9999.000000,-20.684417,on
306,2012-04-14 09:00:00 UTC,Market_1,0.063937,1200.000000,on
307,2012-04-14 09:30:00 UTC,HVMV_Sub,9999.000000,-20.715524,on
307,2012-04-14 09:30:00 UTC,Market_1,0.074451,1200.000000,on
308,2012-04-14 10:00:00 UTC,HVMV_Sub,9999.000000,-20.737758,on
308,2012-04-14 10:00:00 UTC,Market_1,0.074451,1200.000000,on
309,2012-04-14 10:30:00 UTC,HVMV_Sub,9999.000000,-21.016206,on
309,2012-04-14 10:30:00 UTC,Market_1,0.069105,1200.000000,on
310,2012-04-14 11:00:00 UTC,HVMV_Sub,9999.000000,-24.857096,on
310,2012-04-14 11:00:00 UTC,Market_1,0.069105,1200.000000,on
311,2012-04-14 11:30:00 UTC,HVMV_Sub,9999.000000,-25.147724,on
311,2012-04-14 11:30:00 UTC,Market_1,0.085600,1200.000000,on
312,2012-04-14 12:00:00 UTC,HVMV_Sub,9999.000000,-26.099938,on
312,2012-04-14 12:00:00 UTC,Market_1,0.085600,1200.000000,on
313,2012-04-14 12:30:00 UTC,HVMV_Sub,9999.000000,-24.937592,on
313,2012-04-14 12:30:00 UTC,Market_1,0.106362,1200.000000,on
314,2012-04-14 13:00:00 UTC,HVMV_Sub,9999.000000,-23.378289,on
314,2012-04-14 13:00:00 UTC,Market_1,0.106362,1200.000000,on
315,2012-04-14 13:30:00 UTC,HVMV_Sub,9999.000000,-20.554753,on
315,2012-04-14 13:30:00 UTC,Market_1,0.086654,1200.000000,on
316,2012-04-14 14:00:00 UTC,HVMV_Sub,9999.000000,-21.701844,on
316,2012-04-14 14:00:00 UTC,Market_1,0.086654,1200.000000,on
317,2012-04-14 14:30:00 UTC,HVMV_Sub,9999.000000,-24.293080,on
317,2012-04-14 14:30:00 UTC,Market_1,0.092765,1200.000000,on
318,2012-04-14 15:00:00 UTC,HVMV_Sub,9999.000000,-21.939069,on
318,2012-04-14 15:00:00 UTC,Market_1,0.092765,1200.000000,on
319,2012-04-14 15:30:00 UTC,HVMV_Sub,9999.000000,-26.552860,on
319,2012-04-14 15:30:00 UTC,Market_1,0.122439,1200.000000,on
320,2012-04-14 16:00:00 UTC,HVMV_Sub,9999.000000,-28.707818,on
320,2012-04-14 16:00:00 UTC,Market_1,0.122439,1200.000000,on
321,2012-04-14 16:30:00 UTC,HVMV_Sub,9999.000000,-26.817861,on
321,2012-04-14 16:30:00 UTC,Market_1,0.181096,1200.000000,on
322,2012-04-14 17:00:00 UTC,HVMV_Sub,9999.000000,-26.096729,on
322,2012-04-14 17:00:00 UTC,Market_1,0.181096,1200.000000,on
323,2012-04-14 17:30:00 UTC,HVMV_Sub,9999.000000,-27.114098,on
323,2012-04-14 17:30:00 UTC,Market_1,0.212700,1200.000000,on
324,2012-04-14 18:00:00 UTC,HVMV_Sub,9999.000000,-28.544566,on
324,2012-04-14 18:00:00 UTC,Market_1,0.212700,1200.000000,on
325,2012-04-14 18:30:00 UTC,HVMV_Sub,9999.000000,-27.561734,on
325,2012-04-14 18:30:00 UTC,Market_1,0.093298,1200.000000,on
326,2012-04-14 19:00:00 UTC,HVMV_Sub,9999.000000,-27.351923,on
326,2012-04-14 19:00:00 UTC,Market_1,0.093298,1200.000000,on
327,2012-04-14 19:30:00 UTC,HVMV_Sub,9999.000000,-28.348632,on
327,2012-04-14 19:30:00 UTC,Market_1,0.085722,1200.000000,on
328,2012-04-14 20:00:00 UTC,HVMV_Sub,9999.000000,-30.995786,on
328,2012-04-14 20:00:00 UTC,Market_1,0.085722,1200.000000,on
329,2012-04-14 20:30:00 UTC,HVMV_Sub,9999.000000,-34.547949,on
329,2012-04-14 20:30:00 UTC,Market_1,0.101048,1200.000000,on
330,2012-04-14 21:00:00 UTC,HVMV_Sub,9999.000000,-32.250599,on
330,2012-04-14 21:00:00 UTC,Market_1,0.101048,1200.000000,on
331,2012-04-14 21:30:00 UTC,HVMV_Sub,9999.000000,-29.742387,on
331,2012-04-14 21:30:00 UTC,Market_1,0.094357,1200.000000,on
332,2012-04-14 22:00:00 UTC,HVMV_Sub,9999.000000,-27.560574,on
332,2012-04-14 22:00:00 UTC,Market_1,0.094357,1200.000000,on
333,2012-04-14 22:30:00 UTC,HVMV_Sub,9999.000000,-26.951856,on
333,2012-04-14 22:30:00 UTC,Market_1,0.080671,1200.000000,on
334,2012-04-14 23:00:00 UTC,HVMV_Sub,9999.000000,-23.913451,on
334,2012-04-14 23:00:00 UTC,Market_1,0.080671,1200.000000,on
335,2012-04-14 23:30:00 UTC,HVMV_Sub,9999.000000,-19.676955,on
335,2012-04-14 23:30:00 UTC,Market_1,0.072989,1200.000000,on
336,2012-04-15 00:00:00 UTC,HVMV_Sub,9999.000000,-19.735948,on
336,2012-04-15 00:00:00 UTC,Market_1,0.072989,1200.000000,on
337,2012-04-15 00:30:00 UTC,HVMV_Sub,9999.000000,-17.394910,on
337,2012-04-15 00:30:00 UTC,Market_1,0.055336,1200.000000,on
338,2012-04-15 01:00:00 UTC,HVMV_Sub,9999.000000,-27.249617,on
338,2012-04-15 01:00:00 UTC,Market_1,0.055336,1200.000000,on
339,2012-04-15 01:30:00 UTC,HVMV_Sub,9999.000000,-19.592230,on
339,2012-04-15 01:30:00 UTC,Market_1,0.049011,1200.000000,on
340,2012-04-15 02:00:00 UTC,HVMV_Sub,9999.000000,-19.171022,on
340,2012-04-15 02:00:00 UTC,Market_1,0.049011,1200.000000,on
341,2012-04-15 02:30:00 UTC,HVMV_Sub,9999.000000,-18.658485,on
341,2012-04-15 02:30:00 UTC,Market_1,0.031211,1200.000000,on
342,2012-04-15 03:00:00 UTC,HVMV_Sub,9999.000000,-18.290574,on
342,2012-04-15 03:00:00 UTC,Market_1,0.031211,1200.000000,on
343,2012-04-15 03:30:00 UTC,HVMV_Sub,9999.000000,-18.373598,on
343,2012-04-15 03:30:00 UTC,Market_1,0.044760,1200.000000,on
344,2012-04-15 04:00:00 UTC,HVMV_Sub,9999.000000,-15.835744,on
344,2012-04-15 04:00:00 UTC,Market_1,0.044760,1200.000000,on
345,2012-04-15 04:30:00 UTC,HVMV_Sub,9999.000000,-12.905003,on
345,2012-04-15 04:30:00 UTC,Market_1,-0.029084,1200.000000,on
346,2012-04-15 05:00:00 UTC,HVMV_Sub,9999.000000,-12.848058,on
346,2012-04-15 05:00:00 UTC,Market_1,-0.029084,1200.000000,on
347,2012-04-15 05:30:00 UTC,HVMV_Sub,9999.000000,-13.359359,on
347,2012-04-15 05:30:00 UTC,Market_1,0.012405,1200.000000,on
348,2012-04-15 06:00:00 UTC,HVMV_Sub,9999.000000,-15.291086,on
348,2012-04-15 06:00:00 UTC,Market_1,0.012405,1200.000000,on
349,2012-04-15 06:30:00 UTC,HVMV_Sub,9999.000000,-15.620646,on
349,2012-04-15 06:30:00 UTC,Market_1,0.027058,1200.000000,on
350,2012-04-15 07:00:00 UTC,HVMV_Sub,9999.000000,-16.499450,on
350,2012-04-15 07:00:00 UTC,Market_1,0.027058,1200.000000,on
351,2012-04-15 07:30:00 UTC,HVMV_Sub,9999.000000,-20.799564,on
351,2012-04-15 07:30:00 UTC,Market_1,0.004501,1200.000000,on
