# file...... strom/apartment_building6_power.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# group..... class=triplex_meter AND groupid=building6
# trigger... (none)
# interval.. 1800
# limit..... 0
# property.. timestamp,sum(measured_real_power)
2012-04-21 23:30:00 UTC,+475
2012-04-22 00:00:00 UTC,+419
2012-04-22 00:30:00 UTC,+370
2012-04-22 01:00:00 UTC,+349
2012-04-22 01:30:00 UTC,+400
2012-04-22 02:00:00 UTC,+419
2012-04-22 02:30:00 UTC,+392
2012-04-22 03:00:00 UTC,+324
2012-04-22 03:30:00 UTC,+330
2012-04-22 04:00:00 UTC,+352
2012-04-22 04:30:00 UTC,+1025
2012-04-22 05:00:00 UTC,+1211
2012-04-22 05:30:00 UTC,+1388
2012-04-22 06:00:00 UTC,+1203
2012-04-22 06:30:00 UTC,+1156
2012-04-22 07:00:00 UTC,+1287
2012-04-22 07:30:00 UTC,+2308
2012-04-22 08:00:00 UTC,+2407
2012-04-22 08:30:00 UTC,+1325
2012-04-22 09:00:00 UTC,+761
2012-04-22 09:30:00 UTC,+1174
2012-04-22 10:00:00 UTC,+851
2012-04-22 10:30:00 UTC,+1207
2012-04-22 11:00:00 UTC,+1172
2012-04-22 11:30:00 UTC,+1235
2012-04-22 12:00:00 UTC,+1572
2012-04-22 12:30:00 UTC,+2804
2012-04-22 13:00:00 UTC,+1650
2012-04-22 13:30:00 UTC,+731
2012-04-22 14:00:00 UTC,+957
2012-04-22 14:30:00 UTC,+1551
2012-04-22 15:00:00 UTC,+1092
2012-04-22 15:30:00 UTC,+869
2012-04-22 16:00:00 UTC,+1963
2012-04-22 16:30:00 UTC,+1061
2012-04-22 17:00:00 UTC,+1407
2012-04-22 17:30:00 UTC,+2949
2012-04-22 18:00:00 UTC,+1921
2012-04-22 18:30:00 UTC,+2606
2012-04-22 19:00:00 UTC,+1250
2012-04-22 19:30:00 UTC,+1046
2012-04-22 20:00:00 UTC,+1161
2012-04-22 20:30:00 UTC,+827
2012-04-22 21:00:00 UTC,+816
2012-04-22 21:30:00 UTC,+817
2012-04-22 22:00:00 UTC,+699
2012-04-22 22:30:00 UTC,+652
2012-04-22 23:00:00 UTC,+457
2012-04-22 23:30:00 UTC,+497
2012-04-23 00:00:00 UTC,+493
2012-04-23 00:30:00 UTC,+332
2012-04-23 01:00:00 UTC,+281
2012-04-23 01:30:00 UTC,+264
2012-04-23 02:00:00 UTC,+247
2012-04-23 02:30:00 UTC,+293
2012-04-23 03:00:00 UTC,+321
2012-04-23 03:30:00 UTC,+370
2012-04-23 04:00:00 UTC,+907
2012-04-23 04:30:00 UTC,+1201
2012-04-23 05:00:00 UTC,+1169
2012-04-23 05:30:00 UTC,+1924
2012-04-23 06:00:00 UTC,+2481
2012-04-23 06:30:00 UTC,+1953
2012-04-23 07:00:00 UTC,+2545
2012-04-23 07:30:00 UTC,+1733
2012-04-23 08:00:00 UTC,+1379
2012-04-23 08:30:00 UTC,+2669
2012-04-23 09:00:00 UTC,+1423
2012-04-23 09:30:00 UTC,+1602
2012-04-23 10:00:00 UTC,+1164
2012-04-23 10:30:00 UTC,+1739
2012-04-23 11:00:00 UTC,+1734
2012-04-23 11:30:00 UTC,+1898
2012-04-23 12:00:00 UTC,+1747
2012-04-23 12:30:00 UTC,+1061
2012-04-23 13:00:00 UTC,+1061
2012-04-23 13:30:00 UTC,+1014
2012-04-23 14:00:00 UTC,+841
2012-04-23 14:30:00 UTC,+453
2012-04-23 15:00:00 UTC,+466
2012-04-23 15:30:00 UTC,+526
2012-04-23 16:00:00 UTC,+411
2012-04-23 16:30:00 UTC,+1083
2012-04-23 17:00:00 UTC,+2396
2012-04-23 17:30:00 UTC,+782
2012-04-23 18:00:00 UTC,+3044
2012-04-23 18:30:00 UTC,+2059
2012-04-23 19:00:00 UTC,+1553
2012-04-23 19:30:00 UTC,+699
2012-04-23 20:00:00 UTC,+609
2012-04-23 20:30:00 UTC,+615
2012-04-23 21:00:00 UTC,+529
2012-04-23 21:30:00 UTC,+629
2012-04-23 22:00:00 UTC,+577
2012-04-23 22:30:00 UTC,+380
2012-04-23 23:00:00 UTC,+348
2012-04-23 23:30:00 UTC,+306
2012-04-24 00:00:00 UTC,+292
2012-04-24 00:30:00 UTC,+307
2012-04-24 01:00:00 UTC,+300
2012-04-24 01:30:00 UTC,+283
2012-04-24 02:00:00 UTC,+316
2012-04-24 02:30:00 UTC,+321
2012-04-24 03:00:00 UTC,+259
2012-04-24 03:30:00 UTC,+294
2012-04-24 04:00:00 UTC,+763
2012-04-24 04:30:00 UTC,+1383
2012-04-24 05:00:00 UTC,+1104
2012-04-24 05:30:00 UTC,+1379
2012-04-24 06:00:00 UTC,+1576
2012-04-24 06:30:00 UTC,+2194
2012-04-24 07:00:00 UTC,+1564
2012-04-24 07:30:00 UTC,+2069
2012-04-24 08:00:00 UTC,+2664
2012-04-24 08:30:00 UTC,+1389
2012-04-24 09:00:00 UTC,+1906
2012-04-24 09:30:00 UTC,+1428
2012-04-24 10:00:00 UTC,+3455
2012-04-24 10:30:00 UTC,+1110
2012-04-24 11:00:00 UTC,+1161
2012-04-24 11:30:00 UTC,+1551
2012-04-24 12:00:00 UTC,+1264
2012-04-24 12:30:00 UTC,+770
2012-04-24 13:00:00 UTC,+635
2012-04-24 13:30:00 UTC,+536
2012-04-24 14:00:00 UTC,+455
2012-04-24 14:30:00 UTC,+437
2012-04-24 15:00:00 UTC,+359
2012-04-24 15:30:00 UTC,+874
2012-04-24 16:00:00 UTC,+536
2012-04-24 16:30:00 UTC,+692
2012-04-24 17:00:00 UTC,+1450
2012-04-24 17:30:00 UTC,+1260
2012-04-24 18:00:00 UTC,+841
2012-04-24 18:30:00 UTC,+2704
2012-04-24 19:00:00 UTC,+1386
2012-04-24 19:30:00 UTC,+1191
2012-04-24 20:00:00 UTC,+908
2012-04-24 20:30:00 UTC,+800
2012-04-24 21:00:00 UTC,+671
2012-04-24 21:30:00 UTC,+769
2012-04-24 22:00:00 UTC,+686
2012-04-24 22:30:00 UTC,+577
2012-04-24 23:00:00 UTC,+557
2012-04-24 23:30:00 UTC,+467
2012-04-25 00:00:00 UTC,+360
2012-04-25 00:30:00 UTC,+373
2012-04-25 01:00:00 UTC,+288
2012-04-25 01:30:00 UTC,+269
2012-04-25 02:00:00 UTC,+301
2012-04-25 02:30:00 UTC,+268
2012-04-25 03:00:00 UTC,+270
2012-04-25 03:30:00 UTC,+258
2012-04-25 04:00:00 UTC,+946
2012-04-25 04:30:00 UTC,+1243
2012-04-25 05:00:00 UTC,+1156
2012-04-25 05:30:00 UTC,+1308
2012-04-25 06:00:00 UTC,+1494
2012-04-25 06:30:00 UTC,+2094
2012-04-25 07:00:00 UTC,+3636
2012-04-25 07:30:00 UTC,+1543
2012-04-25 08:00:00 UTC,+2430
2012-04-25 08:30:00 UTC,+2371
2012-04-25 09:00:00 UTC,+1598
2012-04-25 09:30:00 UTC,+1490
2012-04-25 10:00:00 UTC,+1700
2012-04-25 10:30:00 UTC,+1685
2012-04-25 11:00:00 UTC,+1577
2012-04-25 11:30:00 UTC,+1762
2012-04-25 12:00:00 UTC,+1572
2012-04-25 12:30:00 UTC,+1388
2012-04-25 13:00:00 UTC,+1572
2012-04-25 13:30:00 UTC,+1677
2012-04-25 14:00:00 UTC,+3940
