# file...... strom/apartment_building1_power.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# group..... class=triplex_meter AND groupid=building1
# trigger... (none)
# interval.. 1800
# limit..... 0
# property.. timestamp,sum(measured_real_power)
2012-04-22 07:00:00 UTC,+228
2012-04-22 07:30:00 UTC,+193
2012-04-22 08:00:00 UTC,+281
2012-04-22 08:30:00 UTC,+227
2012-04-22 09:00:00 UTC,+685
2012-04-22 09:30:00 UTC,+611
2012-04-22 10:00:00 UTC,+577
2012-04-22 10:30:00 UTC,+544
2012-04-22 11:00:00 UTC,+562
2012-04-22 11:30:00 UTC,+585
2012-04-22 12:00:00 UTC,+714
2012-04-22 12:30:00 UTC,+418
2012-04-22 13:00:00 UTC,+528
2012-04-22 13:30:00 UTC,+501
2012-04-22 14:00:00 UTC,+480
2012-04-22 14:30:00 UTC,+424
2012-04-22 15:00:00 UTC,+386
2012-04-22 15:30:00 UTC,+409
2012-04-22 16:00:00 UTC,+428
2012-04-22 16:30:00 UTC,+603
2012-04-22 17:00:00 UTC,+680
2012-04-22 17:30:00 UTC,+565
2012-04-22 18:00:00 UTC,+499
2012-04-22 18:30:00 UTC,+724
2012-04-22 19:00:00 UTC,+883
2012-04-22 19:30:00 UTC,+569
2012-04-22 20:00:00 UTC,+1642
2012-04-22 20:30:00 UTC,+1364
2012-04-22 21:00:00 UTC,+731
2012-04-22 21:30:00 UTC,+724
2012-04-22 22:00:00 UTC,+543
2012-04-22 22:30:00 UTC,+606
2012-04-22 23:00:00 UTC,+656
2012-04-22 23:30:00 UTC,+463
2012-04-23 00:00:00 UTC,+434
2012-04-23 00:30:00 UTC,+395
2012-04-23 01:00:00 UTC,+200
2012-04-23 01:30:00 UTC,+267
2012-04-23 02:00:00 UTC,+310
2012-04-23 02:30:00 UTC,+277
2012-04-23 03:00:00 UTC,+263
2012-04-23 03:30:00 UTC,+290
2012-04-23 04:00:00 UTC,+212
2012-04-23 04:30:00 UTC,+216
2012-04-23 05:00:00 UTC,+160
2012-04-23 05:30:00 UTC,+182
2012-04-23 06:00:00 UTC,+235
2012-04-23 06:30:00 UTC,+257
2012-04-23 07:00:00 UTC,+194
2012-04-23 07:30:00 UTC,+356
2012-04-23 08:00:00 UTC,+259
2012-04-23 08:30:00 UTC,+349
2012-04-23 09:00:00 UTC,+269
2012-04-23 09:30:00 UTC,+237
2012-04-23 10:00:00 UTC,+156
2012-04-23 10:30:00 UTC,+209
2012-04-23 11:00:00 UTC,+346
2012-04-23 11:30:00 UTC,+170
2012-04-23 12:00:00 UTC,+351
2012-04-23 12:30:00 UTC,+482
2012-04-23 13:00:00 UTC,+324
2012-04-23 13:30:00 UTC,+238
2012-04-23 14:00:00 UTC,+277
2012-04-23 14:30:00 UTC,+207
2012-04-23 15:00:00 UTC,+463
2012-04-23 15:30:00 UTC,+285
2012-04-23 16:00:00 UTC,+878
2012-04-23 16:30:00 UTC,+535
2012-04-23 17:00:00 UTC,+549
2012-04-23 17:30:00 UTC,+526
2012-04-23 18:00:00 UTC,+447
2012-04-23 18:30:00 UTC,+1338
2012-04-23 19:00:00 UTC,+1439
2012-04-23 19:30:00 UTC,+1034
2012-04-23 20:00:00 UTC,+921
2012-04-23 20:30:00 UTC,+870
2012-04-23 21:00:00 UTC,+631
2012-04-23 21:30:00 UTC,+429
2012-04-23 22:00:00 UTC,+617
2012-04-23 22:30:00 UTC,+690
2012-04-23 23:00:00 UTC,+492
2012-04-23 23:30:00 UTC,+339
2012-04-24 00:00:00 UTC,+361
2012-04-24 00:30:00 UTC,+262
2012-04-24 01:00:00 UTC,+239
2012-04-24 01:30:00 UTC,+268
2012-04-24 02:00:00 UTC,+263
2012-04-24 02:30:00 UTC,+221
2012-04-24 03:00:00 UTC,+240
2012-04-24 03:30:00 UTC,+291
2012-04-24 04:00:00 UTC,+234
2012-04-24 04:30:00 UTC,+242
2012-04-24 05:00:00 UTC,+196
2012-04-24 05:30:00 UTC,+215
2012-04-24 06:00:00 UTC,+198
2012-04-24 06:30:00 UTC,+299
2012-04-24 07:00:00 UTC,+318
2012-04-24 07:30:00 UTC,+494
2012-04-24 08:00:00 UTC,+498
2012-04-24 08:30:00 UTC,+331
2012-04-24 09:00:00 UTC,+328
2012-04-24 09:30:00 UTC,+480
2012-04-24 10:00:00 UTC,+556
2012-04-24 10:30:00 UTC,+438
2012-04-24 11:00:00 UTC,+414
2012-04-24 11:30:00 UTC,+225
2012-04-24 12:00:00 UTC,+249
2012-04-24 12:30:00 UTC,+465
2012-04-24 13:00:00 UTC,+620
2012-04-24 13:30:00 UTC,+919
2012-04-24 14:00:00 UTC,+719
2012-04-24 14:30:00 UTC,+925
2012-04-24 15:00:00 UTC,+683
2012-04-24 15:30:00 UTC,+732
2012-04-24 16:00:00 UTC,+849
2012-04-24 16:30:00 UTC,+689
2012-04-24 17:00:00 UTC,+943
2012-04-24 17:30:00 UTC,+818
2012-04-24 18:00:00 UTC,+852
2012-04-24 18:30:00 UTC,+774
2012-04-24 19:00:00 UTC,+1707
2012-04-24 19:30:00 UTC,+1549
2012-04-24 20:00:00 UTC,+1147
2012-04-24 20:30:00 UTC,+1194
2012-04-24 21:00:00 UTC,+1031
2012-04-24 21:30:00 UTC,+886
2012-04-24 22:00:00 UTC,+1126
2012-04-24 22:30:00 UTC,+748
2012-04-24 23:00:00 UTC,+491
2012-04-24 23:30:00 UTC,+517
2012-04-25 00:00:00 UTC,+1191
2012-04-25 00:30:00 UTC,+1244
2012-04-25 01:00:00 UTC,+332
2012-04-25 01:30:00 UTC,+237
2012-04-25 02:00:00 UTC,+237
2012-04-25 02:30:00 UTC,+146
2012-04-25 03:00:00 UTC,+196
2012-04-25 03:30:00 UTC,+180
2012-04-25 04:00:00 UTC,+209
2012-04-25 04:30:00 UTC,+201
2012-04-25 05:00:00 UTC,+243
2012-04-25 05:30:00 UTC,+137
2012-04-25 06:00:00 UTC,+233
2012-04-25 06:30:00 UTC,+238
2012-04-25 07:00:00 UTC,+422
2012-04-25 07:30:00 UTC,+959
2012-04-25 08:00:00 UTC,+429
2012-04-25 08:30:00 UTC,+267
2012-04-25 09:00:00 UTC,+365
2012-04-25 09:30:00 UTC,+1221
2012-04-25 10:00:00 UTC,+597
2012-04-25 10:30:00 UTC,+486
2012-04-25 11:00:00 UTC,+332
2012-04-25 11:30:00 UTC,+240
2012-04-25 12:00:00 UTC,+191
2012-04-25 12:30:00 UTC,+272
2012-04-25 13:00:00 UTC,+311
2012-04-25 13:30:00 UTC,+443
2012-04-25 14:00:00 UTC,+255
