# file...... strom/apartment_building2_power.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# group..... class=triplex_meter AND groupid=building2
# trigger... (none)
# interval.. 1800
# limit..... 0
# property.. timestamp,sum(measured_real_power)
2012-04-22 07:00:00 UTC,+243
2012-04-22 07:30:00 UTC,+277
2012-04-22 08:00:00 UTC,+305
2012-04-22 08:30:00 UTC,+256
2012-04-22 09:00:00 UTC,+319
2012-04-22 09:30:00 UTC,+793
2012-04-22 10:00:00 UTC,+370
2012-04-22 10:30:00 UTC,+248
2012-04-22 11:00:00 UTC,+295
2012-04-22 11:30:00 UTC,+403
2012-04-22 12:00:00 UTC,+381
2012-04-22 12:30:00 UTC,+241
2012-04-22 13:00:00 UTC,+363
2012-04-22 13:30:00 UTC,+280
2012-04-22 14:00:00 UTC,+302
2012-04-22 14:30:00 UTC,+258
2012-04-22 15:00:00 UTC,+258
2012-04-22 15:30:00 UTC,+988
2012-04-22 16:00:00 UTC,+432
2012-04-22 16:30:00 UTC,+423
2012-04-22 17:00:00 UTC,+493
2012-04-22 17:30:00 UTC,+399
2012-04-22 18:00:00 UTC,+268
2012-04-22 18:30:00 UTC,+283
2012-04-22 19:00:00 UTC,+416
2012-04-22 19:30:00 UTC,+309
2012-04-22 20:00:00 UTC,+299
2012-04-22 20:30:00 UTC,+253
2012-04-22 21:00:00 UTC,+284
2012-04-22 21:30:00 UTC,+350
2012-04-22 22:00:00 UTC,+390
2012-04-22 22:30:00 UTC,+365
2012-04-22 23:00:00 UTC,+413
2012-04-22 23:30:00 UTC,+596
2012-04-23 00:00:00 UTC,+570
2012-04-23 00:30:00 UTC,+521
2012-04-23 01:00:00 UTC,+478
2012-04-23 01:30:00 UTC,+469
2012-04-23 02:00:00 UTC,+467
2012-04-23 02:30:00 UTC,+439
2012-04-23 03:00:00 UTC,+436
2012-04-23 03:30:00 UTC,+406
2012-04-23 04:00:00 UTC,+412
2012-04-23 04:30:00 UTC,+459
2012-04-23 05:00:00 UTC,+453
2012-04-23 05:30:00 UTC,+543
2012-04-23 06:00:00 UTC,+582
2012-04-23 06:30:00 UTC,+533
2012-04-23 07:00:00 UTC,+348
2012-04-23 07:30:00 UTC,+314
2012-04-23 08:00:00 UTC,+822
2012-04-23 08:30:00 UTC,+372
2012-04-23 09:00:00 UTC,+301
2012-04-23 09:30:00 UTC,+241
2012-04-23 10:00:00 UTC,+253
2012-04-23 10:30:00 UTC,+276
2012-04-23 11:00:00 UTC,+315
2012-04-23 11:30:00 UTC,+258
2012-04-23 12:00:00 UTC,+261
2012-04-23 12:30:00 UTC,+252
2012-04-23 13:00:00 UTC,+470
2012-04-23 13:30:00 UTC,+1158
2012-04-23 14:00:00 UTC,+1072
2012-04-23 14:30:00 UTC,+936
2012-04-23 15:00:00 UTC,+572
2012-04-23 15:30:00 UTC,+267
2012-04-23 16:00:00 UTC,+280
2012-04-23 16:30:00 UTC,+389
2012-04-23 17:00:00 UTC,+825
2012-04-23 17:30:00 UTC,+988
2012-04-23 18:00:00 UTC,+746
2012-04-23 18:30:00 UTC,+698
2012-04-23 19:00:00 UTC,+395
2012-04-23 19:30:00 UTC,+610
2012-04-23 20:00:00 UTC,+1082
2012-04-23 20:30:00 UTC,+762
2012-04-23 21:00:00 UTC,+683
2012-04-23 21:30:00 UTC,+605
2012-04-23 22:00:00 UTC,+637
2012-04-23 22:30:00 UTC,+693
2012-04-23 23:00:00 UTC,+741
2012-04-23 23:30:00 UTC,+689
2012-04-24 00:00:00 UTC,+663
2012-04-24 00:30:00 UTC,+603
2012-04-24 01:00:00 UTC,+580
2012-04-24 01:30:00 UTC,+570
2012-04-24 02:00:00 UTC,+608
2012-04-24 02:30:00 UTC,+629
2012-04-24 03:00:00 UTC,+685
2012-04-24 03:30:00 UTC,+662
2012-04-24 04:00:00 UTC,+657
2012-04-24 04:30:00 UTC,+648
2012-04-24 05:00:00 UTC,+551
2012-04-24 05:30:00 UTC,+508
2012-04-24 06:00:00 UTC,+546
2012-04-24 06:30:00 UTC,+448
2012-04-24 07:00:00 UTC,+607
2012-04-24 07:30:00 UTC,+508
2012-04-24 08:00:00 UTC,+605
2012-04-24 08:30:00 UTC,+590
2012-04-24 09:00:00 UTC,+419
2012-04-24 09:30:00 UTC,+462
2012-04-24 10:00:00 UTC,+266
2012-04-24 10:30:00 UTC,+251
2012-04-24 11:00:00 UTC,+259
2012-04-24 11:30:00 UTC,+242
2012-04-24 12:00:00 UTC,+234
2012-04-24 12:30:00 UTC,+221
2012-04-24 13:00:00 UTC,+217
2012-04-24 13:30:00 UTC,+251
2012-04-24 14:00:00 UTC,+243
2012-04-24 14:30:00 UTC,+279
2012-04-24 15:00:00 UTC,+393
2012-04-24 15:30:00 UTC,+248
2012-04-24 16:00:00 UTC,+273
2012-04-24 16:30:00 UTC,+242
2012-04-24 17:00:00 UTC,+318
2012-04-24 17:30:00 UTC,+351
2012-04-24 18:00:00 UTC,+254
2012-04-24 18:30:00 UTC,+430
2012-04-24 19:00:00 UTC,+350
2012-04-24 19:30:00 UTC,+325
2012-04-24 20:00:00 UTC,+426
2012-04-24 20:30:00 UTC,+448
2012-04-24 21:00:00 UTC,+340
2012-04-24 21:30:00 UTC,+354
2012-04-24 22:00:00 UTC,+546
2012-04-24 22:30:00 UTC,+843
2012-04-24 23:00:00 UTC,+663
2012-04-24 23:30:00 UTC,+655
2012-04-25 00:00:00 UTC,+757
2012-04-25 00:30:00 UTC,+657
2012-04-25 01:00:00 UTC,+661
2012-04-25 01:30:00 UTC,+651
2012-04-25 02:00:00 UTC,+707
2012-04-25 02:30:00 UTC,+665
2012-04-25 03:00:00 UTC,+667
2012-04-25 03:30:00 UTC,+628
2012-04-25 04:00:00 UTC,+611
2012-04-25 04:30:00 UTC,+544
2012-04-25 05:00:00 UTC,+385
2012-04-25 05:30:00 UTC,+344
2012-04-25 06:00:00 UTC,+331
2012-04-25 06:30:00 UTC,+307
2012-04-25 07:00:00 UTC,+323
2012-04-25 07:30:00 UTC,+531
2012-04-25 08:00:00 UTC,+598
2012-04-25 08:30:00 UTC,+348
2012-04-25 09:00:00 UTC,+405
2012-04-25 09:30:00 UTC,+292
2012-04-25 10:00:00 UTC,+279
2012-04-25 10:30:00 UTC,+337
2012-04-25 11:00:00 UTC,+270
2012-04-25 11:30:00 UTC,+310
2012-04-25 12:00:00 UTC,+294
2012-04-25 12:30:00 UTC,+368
2012-04-25 13:00:00 UTC,+333
2012-04-25 13:30:00 UTC,+271
2012-04-25 14:00:00 UTC,+293
