# file...... strom/apartment_building3_power.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# group..... class=triplex_meter AND groupid=building3
# trigger... (none)
# interval.. 1800
# limit..... 0
# property.. timestamp,sum(measured_real_power)
2012-04-22 06:30:00 UTC,+396
2012-04-22 07:00:00 UTC,+679
2012-04-22 07:30:00 UTC,+447
2012-04-22 08:00:00 UTC,+505
2012-04-22 08:30:00 UTC,+641
2012-04-22 09:00:00 UTC,+615
2012-04-22 09:30:00 UTC,+482
2012-04-22 10:00:00 UTC,+489
2012-04-22 10:30:00 UTC,+505
2012-04-22 11:00:00 UTC,+832
2012-04-22 11:30:00 UTC,+595
2012-04-22 12:00:00 UTC,+559
2012-04-22 12:30:00 UTC,+1258
2012-04-22 13:00:00 UTC,+973
2012-04-22 13:30:00 UTC,+515
2012-04-22 14:00:00 UTC,+608
2012-04-22 14:30:00 UTC,+2229
2012-04-22 15:00:00 UTC,+2441
2012-04-22 15:30:00 UTC,+2076
2012-04-22 16:00:00 UTC,+1456
2012-04-22 16:30:00 UTC,+1413
2012-04-22 17:00:00 UTC,+1269
2012-04-22 17:30:00 UTC,+862
2012-04-22 18:00:00 UTC,+1040
2012-04-22 18:30:00 UTC,+871
2012-04-22 19:00:00 UTC,+938
2012-04-22 19:30:00 UTC,+659
2012-04-22 20:00:00 UTC,+466
2012-04-22 20:30:00 UTC,+562
2012-04-22 21:00:00 UTC,+513
2012-04-22 21:30:00 UTC,+445
2012-04-22 22:00:00 UTC,+426
2012-04-22 22:30:00 UTC,+394
2012-04-22 23:00:00 UTC,+402
2012-04-22 23:30:00 UTC,+367
2012-04-23 00:00:00 UTC,+369
2012-04-23 00:30:00 UTC,+331
2012-04-23 01:00:00 UTC,+317
2012-04-23 01:30:00 UTC,+322
2012-04-23 02:00:00 UTC,+304
2012-04-23 02:30:00 UTC,+291
2012-04-23 03:00:00 UTC,+306
2012-04-23 03:30:00 UTC,+298
2012-04-23 04:00:00 UTC,+312
2012-04-23 04:30:00 UTC,+346
2012-04-23 05:00:00 UTC,+332
2012-04-23 05:30:00 UTC,+316
2012-04-23 06:00:00 UTC,+381
2012-04-23 06:30:00 UTC,+632
2012-04-23 07:00:00 UTC,+611
2012-04-23 07:30:00 UTC,+735
2012-04-23 08:00:00 UTC,+327
2012-04-23 08:30:00 UTC,+161
2012-04-23 09:00:00 UTC,+157
2012-04-23 09:30:00 UTC,+169
2012-04-23 10:00:00 UTC,+154
2012-04-23 10:30:00 UTC,+402
2012-04-23 11:00:00 UTC,+207
2012-04-23 11:30:00 UTC,+206
2012-04-23 12:00:00 UTC,+181
2012-04-23 12:30:00 UTC,+173
2012-04-23 13:00:00 UTC,+197
2012-04-23 13:30:00 UTC,+259
2012-04-23 14:00:00 UTC,+374
2012-04-23 14:30:00 UTC,+270
2012-04-23 15:00:00 UTC,+257
2012-04-23 15:30:00 UTC,+362
2012-04-23 16:00:00 UTC,+739
2012-04-23 16:30:00 UTC,+781
2012-04-23 17:00:00 UTC,+515
2012-04-23 17:30:00 UTC,+537
2012-04-23 18:00:00 UTC,+832
2012-04-23 18:30:00 UTC,+692
2012-04-23 19:00:00 UTC,+577
2012-04-23 19:30:00 UTC,+621
2012-04-23 20:00:00 UTC,+1028
2012-04-23 20:30:00 UTC,+1170
2012-04-23 21:00:00 UTC,+638
2012-04-23 21:30:00 UTC,+1138
2012-04-23 22:00:00 UTC,+474
2012-04-23 22:30:00 UTC,+690
2012-04-23 23:00:00 UTC,+398
2012-04-23 23:30:00 UTC,+367
2012-04-24 00:00:00 UTC,+356
2012-04-24 00:30:00 UTC,+366
2012-04-24 01:00:00 UTC,+385
2012-04-24 01:30:00 UTC,+365
2012-04-24 02:00:00 UTC,+303
2012-04-24 02:30:00 UTC,+291
2012-04-24 03:00:00 UTC,+315
2012-04-24 03:30:00 UTC,+332
2012-04-24 04:00:00 UTC,+319
2012-04-24 04:30:00 UTC,+276
2012-04-24 05:00:00 UTC,+290
2012-04-24 05:30:00 UTC,+300
2012-04-24 06:00:00 UTC,+317
2012-04-24 06:30:00 UTC,+501
2012-04-24 07:00:00 UTC,+683
2012-04-24 07:30:00 UTC,+435
2012-04-24 08:00:00 UTC,+332
2012-04-24 08:30:00 UTC,+310
2012-04-24 09:00:00 UTC,+389
2012-04-24 09:30:00 UTC,+379
2012-04-24 10:00:00 UTC,+328
2012-04-24 10:30:00 UTC,+504
2012-04-24 11:00:00 UTC,+440
2012-04-24 11:30:00 UTC,+322
2012-04-24 12:00:00 UTC,+330
2012-04-24 12:30:00 UTC,+327
2012-04-24 13:00:00 UTC,+306
2012-04-24 13:30:00 UTC,+356
2012-04-24 14:00:00 UTC,+392
2012-04-24 14:30:00 UTC,+326
2012-04-24 15:00:00 UTC,+318
2012-04-24 15:30:00 UTC,+342
2012-04-24 16:00:00 UTC,+412
2012-04-24 16:30:00 UTC,+1341
2012-04-24 17:00:00 UTC,+634
2012-04-24 17:30:00 UTC,+823
2012-04-24 18:00:00 UTC,+909
2012-04-24 18:30:00 UTC,+1921
2012-04-24 19:00:00 UTC,+949
2012-04-24 19:30:00 UTC,+602
2012-04-24 20:00:00 UTC,+598
2012-04-24 20:30:00 UTC,+545
2012-04-24 21:00:00 UTC,+607
2012-04-24 21:30:00 UTC,+434
2012-04-24 22:00:00 UTC,+438
2012-04-24 22:30:00 UTC,+518
2012-04-24 23:00:00 UTC,+390
2012-04-24 23:30:00 UTC,+322
2012-04-25 00:00:00 UTC,+303
2012-04-25 00:30:00 UTC,+294
2012-04-25 01:00:00 UTC,+315
2012-04-25 01:30:00 UTC,+327
2012-04-25 02:00:00 UTC,+352
2012-04-25 02:30:00 UTC,+314
2012-04-25 03:00:00 UTC,+284
2012-04-25 03:30:00 UTC,+255
2012-04-25 04:00:00 UTC,+247
2012-04-25 04:30:00 UTC,+251
2012-04-25 05:00:00 UTC,+249
2012-04-25 05:30:00 UTC,+247
2012-04-25 06:00:00 UTC,+273
2012-04-25 06:30:00 UTC,+400
2012-04-25 07:00:00 UTC,+580
2012-04-25 07:30:00 UTC,+601
2012-04-25 08:00:00 UTC,+555
2012-04-25 08:30:00 UTC,+503
2012-04-25 09:00:00 UTC,+412
2012-04-25 09:30:00 UTC,+858
2012-04-25 10:00:00 UTC,+597
2012-04-25 10:30:00 UTC,+686
2012-04-25 11:00:00 UTC,+445
2012-04-25 11:30:00 UTC,+538
2012-04-25 12:00:00 UTC,+456
2012-04-25 12:30:00 UTC,+436
2012-04-25 13:00:00 UTC,+666
2012-04-25 13:30:00 UTC,+1036
2012-04-25 14:00:00 UTC,+1605
